big_title,time,title,context,elec(fre),ener(fre),nuc(fre),water(fre),fire(fre),year,month,day,day_name
에너지,2023-06-15,"정부, 올여름 역대 최대 전력공급능력 확보…원전 22기 가동","정부가 올여름 전력수급을 위해 역대 최대 공급능력을 확보했다. 원자력발전을 22기까지 가동하고, 수요관리(DR) 등 예비자원도 편성했다. 기후 이상 패턴으로 인한 때이른 무더위와 함께 갈수록 확대되는 태양광발전 변동성에도 대응한다는 구상이다.산업통상자원부는 15일 ‘여름철 전력수급 전망 및 대책’을 발표하고 올해 피크 공급 능력을 역대 최대 수준인 106.4GW 확충했다고 밝혔다. 이는 지난해 99.7GW 대비 6.7GW 증가했다. 신한울 1호기 등 원전 발전량을 확대해 공급능력을 확충했다. 원전 공급능력은 정점으로 예상되는 8월 둘째주 기준 23.3GW(22기)까지 가동한다.산업부는 지난해처럼 때 이른 더위로 전력수요가 급증하거나 예외적인 기상 상황으로 전력수요는 많지만 태양광 발전이 부진한 경우 등을 대비했다고 설명했다.산업부는 올여름 평년과 비슷하거나 좀 더 더울 것으로 예상했다. 이에 따라 올여름 역대 최대 전력수요가 발생할 것으로 전망했다.올해 피크시기는 8월 2주 평일 오후 5시경이다. 최대수요는 92.7GW, 예외적인 기상상황인 상향전망 시에는 97.8GW 내외로 예상했다. 최대 전력수요인 97.8GW는 태양광의 변동성을 반영했다. 남부는 흐리고 중부는 맑아 태양광 발전이 떨어지고 냉방수요는 증가한 경우를 가정했다.산업부 관계자는 “날씨나 기후에 따라 (태양광발전 변동요인이) 상당히 크다”면서 “기본 (전력수요) 전망에 더해 태양광 효율을 처음으로 수요 전망에 반영했다”고 밝혔다.산업부는 올여름 전력수급대책기간을 작년보다 2주 확대한 6월26일에서 9월15일로 확정했다. 때이른 무더위에 대비해 전력수급대책기간에 1주 빨리 돌입했고, 종료기간도 1주 연장했다. 대책기간에는 수급상황을 운영하면서 안정적인 전력수급관리에 총력을 기울인다.수요감축(DR), 석탄발전 상향운전, 시운전 활용 등 예비자원도 7.6GW를 편성했다. 전력수요가 급증하거나 여러 발전기가 고장나는 상황이 발생하더라도 전력수급에 지장이 없도록 대비했다.이와 함께 에너지효율 정책도 적극적으로 펼칠 계획이다. 에너지캐시백으로 요금부담을 줄이는 것과 함께 에너지절약을 독려한다. 공공부문은 에너지 사용량을 실시간으로 파악해 전력수요 집중 시간대에 냉방기 가동 중지를 요청하는 등 여름철 민간·공공 전반에 에너지 절약 문화를 확산한다.이창양 산업부 장관은 “어떠한 경우에도 국민들이 전기사용에 불편이 없도록 긴장감을 갖고 수급관리에 임하겠다”면서 “국민께서도 올 여름철 지원이 확대된 에너지캐시백 가입, ‘1㎾h 줄이기’에 동참해 냉방비 폭탄 없는 현명한 에너지소비에 함께하길 부탁드린다”고 말했다.변상근 기자 sgbyun@etnews.com",2,7,1,0,0,2023,6,15,Thursday
에너지,2023-06-15,"[ESG테크 현장을 가다]〈2〉뉴로팩, 재활용 쉬운 기능성·천연 포장재","뉴로팩은 기능성·천연 포장재 전문 업체로 포장 분야에서 10년 이상 연구개발 경험을 가진 패키징 전문가들이 설립한 기업이다. 은행 폐기물 등의 원료를 기반으로 천연추출물을 사용한 신선식품 선도유지용 기능성 포장재를 개발한다.2018년 개인사업자로 사업을 시작한 후 작년에는 법인으로 전환했다. 현재까지 20여건의 정부지원 연구개발사업을 수행하고 4건의 국내특허 등록, 8건의 국내특허 출원, 4건의 해외특허 출원을 진행했다.뉴로팩은 2020년 창업·벤처 녹색융합클러스터에 입주했으며 에코 스타트업 지원사업과 기술닥터 지원을 통해 제품 개발 및 개선을 성공적으로 완료했다. 고차단성 종이포장재는 국내외 특허 출원을 진행했으며 동시에 식품업체에 파우치, 튜브 형태로 납품해 매출을 확보했다. 또한 클러스터 입주 후 다양한 시험인증 지원, 경영안정 지원사업을 통해 회계, 홍보비, 특허출원 비용 등을 지원받았다. 지난해 11월에는 약 10억원의 투자유치도 성공했다.뉴로팩의 주요 재품은 기능성 포장재와 천연물질·고차단성 포장재다.기능성 포장재는 은행, 연, 참나무 등으로 추출한 기능성 물질과 방담(물방울이 맺혀 흐려지는 것을 방지) 물질 등을 필요에 맞게 포장재 내면에 코팅한 포장재다. 기능성 포장재는 신선식품의 선도 유지에 도움을 줘 소비기한을 연장시킨다.천연물질·고차단성 포장재는 천연물질의 부산물을 활용한 포장재와 재활용이 쉬운 고차단성 종이 포장재 등이 있다. 자연에서 대량 발생하지만 폐기 처리가 어려운 은행잎, 굴 패각, 괭생이모자반 등 유해 해조류를 활용한다.고차단성 종이포장재는 기존 코팅 기술을 적용해 알루미늄층이 없어 재활용이 용이하다. 기존 멸균팩이나 레토르트 식품 포장재는 내부에 알루미늄 층이 있어 재활용이 어려운 단점을 보완한 것이다. 특히 고차단성 종이 포장재는 뉴로팩의 코팅 기술을 적용한 후 플라스틱 필름으로 합지한 형태다. 뉴로팩에 따르면 공인인증시험기관을 통해 산소투과도 및 수분투과도를 분석한 결과 다른 플라스틱계 필름에 비해 훨씬 우수하고, 알루미늄 포장재와는 유사한 수준의 차단성을 확인했다.뉴로팩은 영업이익 비율 확대와 매출액 증가를 위한 사업화에 많은 투자를 할 계획이라고 밝혔다. 추가적인 연구개발 사업과 동시에 매출로 이어질 수 있는 대기업과의 오픈 이노베이션 협업을 진행하고, 추가 투자 유치를 통한 사업규모 확장을 계획 중이다.해외 수출판로를 확보하기 위해 중국에 법인을 설립했으며 한중혁신대회 수상을 통해 30만 위안의 자금을 확보한 바 있다. 대만 기업과는 3만 달러 규모의 MOU를 체결하는 등 해외 진출을 위해 노력 하고 있다.최다현 기자 da2109@etnews.com",0,0,0,0,0,2023,6,15,Thursday
에너지,2023-06-15,"산업부, 신재생에너지 비리 재발 방지 TF 조만간 발족","산업통상자원부가 최근 감사원의 신재생에너지 비리 감사결과와 관련해 재발방지대책 마련에 착수했다. 외부 전문가가 참여하는 태스크포스(TF)를 조만간 발족하고 부처 내외부의 신재생에너지 사업을 종합 검증한다.산업부는 15일 정부서울청사에서 이창양 장관 주재로 1급 이상 전 간부가 참석한 긴급 간부회의를 개최하고 이 같이 밝혔다.이 장관은 이날 회의에서 최근 신재생에너지 비리 감사 결과와 관련 장관을 포함한 산업부 전체가 주무부처로서 매우 엄중하게 받아들이고 책임감을 느껴야 한다고 강조했다. 신재생에너지 관련, 감사원 감사 등에 성실히 협조할 것이라고 강조했다.또  감사 결과 드러난 비리와 관련된 제도를 대대적으로 점검하고, 재발하지 않도록 혁신하겠다고 밝혔다. 이러한 혁신방안을 마련하기 위해 강경성 2차관을 중심으로 외부 전문가 등이 참여하는 TF를 구성해 운영할 계획이다.산업부에 따르면 TF는 산업부 내부 사업은 물론 외부 민간사업까지 검증하는 형태가 될 전망이다. 전문가 구성 등이 완료되는대로 TF를 발족한다.변상근 기자 sgbyun@etnews.com",0,4,0,0,0,2023,6,15,Thursday
에너지,2023-06-15,"LS일렉트릭·한전, 초전도 전류제한기 실증시험장 준공","LS일렉트릭이 한국전력공사와 초전도 전류제한기 실증시험장 구축을 완료하고 상용화를 위한 실증에 착수했다. 초전도 전류제한기는 초전도체를 활용해 전력계통에 발생하는 고장전류의 크기를 획기적으로 줄일 수 있는 설비다.LS일렉트릭과 한전은 지난 14일 전라북도 고창군 소재 한전 서고창 변전소에서 22.9kV/2000A 초전도 전류제한기(SFCL) 시험장 준공식을 개최했다. 이날 행사에는 김태균 한전 기술혁신본부장(CTO)과  오재석 LS일렉트릭 부사장 등 양사 관계자 100여 명이 참석했다.SFCL은 초전도체를 기반으로 평소에는 전력계통에 아무런 영향을 미치지 않다가 단락(합선)이나 낙뢰 등 계통에 임의의 사고가 발생할 경우 1~2ms(밀리 초; 1ms=1000분의 1초) 이내에 고장전류를 빠르게 줄인다. 수 밀리 초(ms)이내에 고장전류의 크기를 정상전류 수준으로 전환해 사고전류로 인한 전력설비 손상을 최소화한다.우리나라는 계통 선로의 길이가 비교적 짧고, 서로 연계돼 있어 고장전류가 발생하면 대규모 정전으로 이어질 수 있다. 특히 신재생에너지, 분산전원 확대로 이와 같은 현상이 심화되면서 안정적인 전력공급과 보호신뢰성을 고도화하기 위해 고장전류를 제한하는 장치가 필수적이며, SFCL은 이를 구현할 수 있는 유일한 솔루션으로 평가 받는다.LS일렉트릭과 한전은 이 같은 시장 요구와 트렌드에 발맞춰 신재생, 분산전원을 포함하는 계통연계용 MV(Medium Voltage)급 대용량 초전도 전류제한기를 개발, 한전의 서고창 변전소에 설치해 내달부터 시운전을 거쳐 실계통 접속 및 실증운영에 돌입한다.LS일렉트릭과 한전의 SFCL은 배전급 세계 최대 용량이면서도 외형은 최소 크기(기존 제품의30%)로 개발됐다. 또한 핵심 부품이 단위 모듈화 돼 있어 정격에 맞게 설계하지 않고도 어떤 계통에나 맞춤형으로 설치할 수 있다. 기존 계통에 신재생이 연계 운행될 경우 추가 발생되는 고장 전류에 대비해 차단기 용량 자체를 높일 필요없이, 필요한 용량만큼만 모듈화된 전류제한기를 추가하면 된다는 것이 최대 장점이다. 이를 통해 공간 활용도를 극대화하면서 교체 비용 역시 크게 줄일 수 있어 경제성도 확보했다.LS일렉트릭은 2001년부터 관련 연구개발을 본격화한 이후, 2010년 한전 전력연구원과 공동으로 국내 최초의 초전도 전류제한기(22.9kV/630A)를 개발했다. 이어 2016년 154kV 2000A급 제품 개발에도 성공했지만 상업화하진 못했다.이번에 개발한 SFCL은 실계통은 물론 신재생/분산전원 연계로 인한 고장전류 관리에 유연하게 적용할 수 있어, 실증 이후 상용화에 속도가 날 것으로 전망된다.  LS일렉트릭은 국내 시장 상용화는 물론 해외 초전도 시장 진출에도 박차를 가한다는 계획이다. 이미 양수발전, 해상풍력 등 신재생 연계 전력계통이 확대되고 있는 동남아시아, 유럽 시장에 대한 진출도 구체화되고 있으며, 실제로 베트남, 아일랜드 등의 국가와 SFCL 도입을 위한 협의를 진행하고 있다.LS일렉트릭 관계자는 “초전도 전류제한기는 전력사용 증가와 신재생에너지 확대 등 점차 대형화, 복잡화되는 전력계통에서 필수 설비가 될 것”이라며 “실계통 운영을 통해 상업용 전력 시스템으로서의 완성도를 높여 국내는 물론 글로벌 시장 진출도 기대하고 있다”고 말했다.최호 기자 snoop@etnews.com",0,2,0,0,0,2023,6,15,Thursday
에너지,2023-06-15,"포어시스, 투자 유치 활발…“해양쓰레기→고품질 재생플라스틱 전환”","해양 플라스틱 쓰레기를 재활용하는 스타트업 포어시스가 투자 유치를 확대하고 있다. 국내 최초 해양 폐플라스틱 자원순환 공장 ‘리버스 팩토리(RE:BIRTH FACTORY)’ 설립을 가속화 한다.포어시스는 KDB산업은행, 현대자동차 그룹 제로원 펀드, 엠와이소셜컴퍼니(MYSC)-더웰스인베스트먼트로부터 20억원규모 시리즈A 브릿지 투자를 유치했다 15일 밝혔다.매년 약 800만에서 1200만톤의 플라스틱이 바다에 버려지며 선진국은 물론 개발도상국을 중심으로 해양 플라스틱 쓰레기가 넘쳐나고 있다. 세계은행(WB), 아시아개발은행(ADB) 등 다자개발은행(MDB)들은 개도국을 대상으로 고품질 재생 플라스틱 원료로 전환하는 폐플라스틱 처리 프로젝트 투자를 확대하고 있다.국내 기업 중에서는 2017년 1월 설립된 스타트업 포어시스에 이목이 집중되고 있다. 이 회사는 접근이 어려운 해양쓰레기 통합 관리 솔루션을 제공하는 국내 최초 해양쓰레기 전문 관리기업이다. 하천을 따라 바다로 유입되는 육상 기인 부유 쓰레기를 차단, 수거하는 ‘수거관리 솔루션’과 폐어망이나 폐로프 등 해상 기인 쓰레기를 전처리 공정을 통해 고품질 해양 재생 플라스틱으로 재생산하는 ‘자원순환 솔루션’을 제공한다.투자자들은 해양 쓰레기 중 폐로프·어망 등 섬유질 폐플라스틱을 수거해 고부가가치 나일론 소재를 만들어내는 고품질 재생 플라스틱 생산 기술에 주목하고 있다.회사는 지난달 충남 공주시에 위치한 유구천에 국내 최초 ‘하천 부유쓰레기 차단시설’ 설치를 완료했다. 이어 부산 강서구 에코델타시티(EDC)내 평강천에서도 운영을 시작했다.이번 투자로 확보된 재원은 경북 경주에 위치한 국내 최초 해양 폐플라스틱 자원순환 공장 ‘리버스 팩토리’를 설립·운영하는데 투입된다. 리버스 팩토리는 폐어망·폐로프 등 해양 플라스틱 쓰레기를 스마트 팩토리 기술을 적용한 자동화 전처리 공정을 통해 재활용 가능한 수준으로 염분과 이물질을 효과적으로 제거할 수 있게 설계됐다. 신재생에너지를 사용해 탄소 배출량을 최소화하고 실시간 관리하는 것을 목표로 한다.원종화 포어시스 대표는 “이번 투자로 리버스 팩토리에서 연 4000톤의 해양쓰레기 처리해 고품질 해양 재생 플라스틱과 화학적 재활용(CR) 원료를 생산·공급할 것”이라고 밝혔다.올해 초 폐어망과 폐로프를 재활용한 해양 재생 플라스틱과 현대자동차의 폐차 부품을 재활용한 플라스틱 재료로 개발한 보증수리 엔진 물류 운영용 포장재도 적용성 검증을 마치고, 이번달부터 납품을 시작한다.이준희 기자 jhlee@etnews.com",0,1,0,0,0,2023,6,15,Thursday
에너지,2023-06-15,"남부발전, 中企 상생 학습 워킹그룹 개최","한국남부발전이 협력사와 함께 수시로 학습 워킹그룹을 실시해 중소기업의 경영역량을 높인다.남부발전은 지난 14일 부산광역시 남구 대회의실에서 26개 협력사 등 관계자 50여명이 참여한 가운데 ‘협력사와 남부발전이 함께 배우는 학습 워킹그룹’을 개최했다고 15일 밝혔다.이번 워킹그룹은 바쁜 현업으로 교육 참여가 어렵고 환경·사회·지배구조(ESG) 경영, 챗GPT 등 정보기술(IT) 동향 등을 파악하기 어려운 중소기업 직원이 대상이다. 남부발전은 지난 5월 ‘중소기업의 수출경쟁력 강화’를 주제로 워킹그룹을 시범 개최한 후 협력사 호응이 좋아 정례적으로 개최하기로 합의했다.남부발전은 이날 KB 국민은행의 SME마케팅 본부 이정우 ESG컨설팅 팀장을 초청해 ‘환경·안전 경영을 중심으로 중소기업 ESG 경영 대응 및 KB ESG 컨설팅’을 주제로 특강을 진행했다. 이어 남부발전의 상생협력 사업, 연구개발(R&D) 추진, 중소벤처기업진흥공단의 구조혁신프로그램에 대한 사업설명회와 중소기업 규제혁신에 대한 의견을 청취했다.남부발전은 제2차 워킹그룹은 오는 8월에 개최한다. 주제는  ‘챗GPT 활용을 통한 중소기업 경쟁력 강화’다.김상범 남부발전 조달협력처장은 “이번 학습 워킹그룹은 코로나19 이후 협력사와 소통을 강화하고 동시에 유용한 정보를 제공하기 위해 개최했다”면서 “앞으로도 챗GPT, 공정거래 등 중요 정보를 중소기업에게 제공하는 정보의 파이프라인 역할을 위해 노력하겠다”고 말했다.변상근 기자 sgbyun@etnews.com",0,0,0,0,0,2023,6,15,Thursday
에너지,2023-06-15,"산업부, 장마철 대비 산지태양광 안전점검","산업통상자원부가 장마철 대비 산지태양광 안전점검을 실시한다.산업부는 15일 산지태양광 설비 안전점검을 위해 충남도청, 한국전기안전공사, 한국에너지공단과 함께 충남 부여군 소재 ‘수고리1호 태양광발전소’ 안전검검을 실시했다.이 태양광발전소는 특별안전점검 대상으로 태양광 모듈·구조물, 집수·배수 시설, 태양광 발전소 부지, 발전소 부지 외 주변 상태 등에 대한 점검을 시행했다.산업부는 풍수해에 취약한 산지태양광 설비를 선정해 지난 2월부터 매년 계획된 정기검사 외에 특별안전점검을 진행하고 있다. 안전점검은 오는 6월까지 완료할 예정이다. 점검을 통해 안전관리가 미흡한 설비에 대해서는 신속하게 보완 조치한다.신재생설비 피해 발생시에는 한국에너지공단 콜센터로 피해상황을 접수하도록 안내하고 있다. 기상특보 발효시 위험기상 조기 알림·피해신고 접수처를 제공하는 기상특보 연계형 안전관리 시스템도 가동한다. 유관기관, 지자체와 비상대응체계를 구축해 산지태양광 안전관리에 만전을 기한다.산업부는 지난해 8월 발표된 ‘산지태양광 안전관리 특별대책’에 따라 풍수해에 취약한 산지태양광의 안전관리를 위해 이행점검, 특별안전점검 등을 지속적으로 시행하고 있다.변상근 기자 sgbyun@etnews.com",1,2,0,0,0,2023,6,15,Thursday
에너지,2023-06-14,GS칼텍스 ‘윤활유 없는 윤활유 광고’ 화제,"GS칼텍스는 ‘너는 나의 윤활유, Kixx’ 광고 영상이 지난 4월 26일 Kixx 공식 유튜브 채널을 통해 공개된 지 한 달 만에 200만 조회수를 달성했다고 14일 밝혔다.GS칼텍스 윤활유 Kixx 광고는 자동차를 앞세워 윤활유 제품의 성능과 특장점을 표현한 기존 관행을 버린 것이 특징이다. 윤활유을 등장시키지 않고 제품과 브랜드의 노출을 최소화했다.영상의 스토리를 강조하는 드라마타이즈 기법을 도입, 감성을 자극하는 스토리텔링으로 윤활유라는 제품군을 소비자에게 친근하게 인식시키는 동시에 Kixx 브랜드만의 정체성을 나타내는 데 집중했다.광고 영상 속 주인공은 농구 경기, 달리기 시합, 불량배를 마주한 경험, 프로포즈 순간 등 삶의 다양한 상황을 맞이할 때마다 항상 곁에서 함께하는 친구의 도움으로 어려움을 헤쳐 나간다. 시련을 이겨내고 승리를 쟁취하는 주인공의 모습을 통해 열심히 살아가는 현대인들에게 격려와 응원의 메시지를 전하고자 했다. 또한 윤활유를 우리 주변에 흔히 볼 수 있는 친구 혹은 조력자로 의인화하여 오랜 기간 고객과 함께해 온 Kixx의 가치를 광고에 담아냈다.GS칼텍스 관계자는 “이번 광고를 통해 고객들에게 초심을 잃지 않고 오랜 세월동안 묵묵히 우리 곁에서 도움을 주는 친구 같은 브랜드인 Kixx의 마음을 전하고자 했다.”고 말하며, “향후에도 우리 생활 속, 산업 현장에서 다양한 기계들이 원활하게 작동할 수 있도록 좋은 윤활유 제품을 지속 개발, 공급해 나가겠다”고 밝혔다.Kixx는 해외 60여개국에 수출 중인 글로벌 대표 윤활유 브랜드로 국내뿐만 아니라 해외시장을 타겟으로 한 광고들도 제작해왔다. 2021년 Kixx 공식 유튜브에 공개된 글로벌 브랜드 필름 ‘Made in Korea, Works Around the World’는 1253만 조회수를 달성했다.한편, GS칼텍스는 인천 윤활유 공장을 설립한 1969년부터 윤활유 제품을 생산, 공급해왔다. 최근에는 윤활유 시장의 환경 변화에 발맞춰 하이브리드카 전용 엔진오일 ‘Kixx HYBRID(킥스 하이브리드)’, 전기자동차용 윤활유 ‘Kixx EV(킥스 이브이)’ 및 국내 윤활유 브랜드 최초로 원료부터 제품 용기까지 친환경 가치가 담긴 ‘Kixx BIO1(킥스 바이오원)’ 엔진오일을 출시한 바 있다.최호 기자 snoop@etnews.com",1,0,0,0,0,2023,6,14,Wednesday
에너지,2023-06-14,"현대베트남조선, 수주 200척 눈앞...조선업 해외 진출사 ‘이정표’","HD현대의 조선 부문 계열사 현대베트남조선이 신조선 사업진출 15년 만에 누적 199척의 선박을 수주했다. 10여년 이상 해외에서 괄목할 성장을 지속하며 한국 조선업 해외 진출사에 새로운 이정표를 세웠다.현대베트남조선(HVS)은 최근 아프리카 소재 선사로부터 PC선(석유제품운반선) 2척을 수주했다고 14일 밝혔다. HVS의 누적 수주 실적은 총 199척으로 늘었다.이는 한국 조선업 해외 진출사에서 최초이자 최고의 성공사례다.1996년 현대미포조선과 베트남국영조선공사간 합작회사 형태로 설립된 HVS는 수리 및 개조 사업을 영위해 오다가 2000년대 후반 신조선사업으로 전환했다.이후 2009년 5만 6천톤(DWT)급 벌크선 ‘E.R 베르가모’호를 시작으로 지금까지 모두 157척의 선박을 인도하면서 동남아 최대 조선소로 성장했다.HD현대는 HVS의 고속 성장 비결로 모기업과 동일한 안전, 품질관리 체계를 꼽았다. 현대미포조선에서 파견한 엔지니어 60여명이 상주해 생산공정 전반에 걸쳐 변화를 이끌어 낸 결과다.베트남 중부 칸호아성에 소재한 HVS는 99만 2000여㎡(약 30만평)의 부지에 40만 톤(DWT)급 도크 1기와 10만 톤(DWT)급 도크 1기, 1.4Km의 안벽을 보유하고 있으며, 약 5천명에 달하는 베트남 현지 근로자들이 근무하고 있다.베트남은 조선업 세계 5위 국가로 수주잔고 124만 CGT를 보유하고 있으며, HVS가 이 가운데 74.4%인 92만 4000 CGT를 차지하고 있다. 또 베트남이 지난해 인도한 선박 36만 9000 CGT 중 80.5%인 29만 7천 CGT를 인도하는 등 베트남 조선산업의 중추적인 역할을 담당하고 있다.올해 매출 목표 5억 4380만 불, 총 13척의 선박을 인도할 계획인 HVS는 지난해 700톤급 골리앗 크레인을 신설했으며, 앞으로도 지속적 설비 확장 및 생산성 향상을 통해 2025년에는 20척 건조 체제로 성장시켜 나갈 계획이다.HVS는 다양한 지역 사회공헌 활동을 통해 2018년 베트남 정부로부터 지역경제 발전과 모범적 경영활동에 대한 공로를 인정받아 정부포상을 받는 등 베트남 진출 국내 기업의 위상을 높이는 데도 일조하고 있다.모기업이 소재한 울산광역시와 칸호아성이 2002년 자매결연을 맺는데도 가교 역할을 수행하는 등 대한민국의 민간사절단 역할까지 톡톡히 수행하고 있다.이종찬 HVS 대표는 “이번 성과는 현대미포조선의 지속적인 기술 및 노하우 전수와 더불어 베트남 현지 근로자들의 높은 교육열과 근면성이 있었기에 가능했다”며 “우리나라 조선산업을 대표한다는 마음으로 임직원 모두 한마음 한뜻으로 노력해 현지 지역사회에도 꾸준히 기여할 것”이라고 밝혔다.최호 기자 snoop@etnews.com",0,0,0,0,0,2023,6,14,Wednesday
에너지,2023-06-14,"최윤범 고려아연 회장 “기업이 생산한 그린수소, 정부가 구매 결단해야”","최윤범 고려아연 회장은 14일 “정부가 (기업이 생산, 도입한 그린수소의)구매를 결단할 시점”이라고 역설했다. 그린수소 사업의 연착륙을 위한 마중물로써 정부 지원의 필요성 강조한 것이다.최 회장은 이날 열린 ‘코리아 H2 비즈니스 서밋’ 2차 총회에 참석해 그린수소의 수요 확대를 위한 정부와 시장 주요 참여자의 관심을 촉구하며 이같이 말했다.고려아연은 호주 자회사인 SMC제련소가 위치한 타운스빌에서 태양광 발전소와 연계해 1MW 규모의 수전해기로 연간 140톤의 그린 수소를 생산하는 프로젝트를 진행중이다.이와함께 그린수소 시장이 가시화되는 2030년 이전까지 호주에서 4GW에 달하는 대규모 신재생에너지 단지를 개발하고, 연간 28만톤에 상응하는 그린수소를 생산해 이를 160만톤의 그린 암모니아 형태로 국내에 도입하는 사업을 컨소시엄 파트너 기업과 추진중이다.최 회장은  “기업들이 수소생산 밸류체인을 구성했고 이 모든 것이 시너지가 난다면 큰 기회가 될 것”이라면서도 “우리가 생산하는 수소를 다 사용하는 것이 어려운 일이라 생각한다. 다시 말해, 수소를 쓰는 규모가 걸림돌이자 기회가 아닐까 생각한다”고 말했다.그러면서 “정부가 2030년까지 온실가스 1억5000만톤 감축을 목표로 수소 암모니아 발전 계획을 발표했다”며 “정부가 입찰하는 수소 물량의 50%에 해당하는 양에 대해 선제적 구매를 확약한다면 고려아연과 파트너사의 그린수소 도입시기를 단축할 수 있다. 산업부가 결단을 내릴 때가 되지 않았나 감히 생각한다”고 말했다.최호 기자 snoop@etnews.com",0,1,0,0,0,2023,6,14,Wednesday
에너지,2023-06-14,과학자·주민·학생까지 “고준위법 통과 한 목소리”,"국내 사용후핵연료를 법과 제도로 관리하기 위한 고준위 방사성폐기물 특별법(이하 ‘고준위법’)을 요구하는 목소리가 커졌다. 사용후핵연료 전문가뿐만 아니라 주민과 학생까지 나서 고준위법 통과가 절실하다가 의견을 표출했다.한국사성폐기물학회·한국원자력학회·한국원자력산업협회가 14일 충북 청주시 세종시티 오송호텔에서 고준위법 통과를 위한 과학자·주민·학생 연석회의를 개최한 자리에서 이 같은 목소리가 쏟아졌다. 이날 회의에는 방사성폐기물학회와 한국원자력학회 과학자, 원자력발전소 소재 지역 주민과 공무원, 녹색원자력학생연대 소속 대학생, 행정개혁시민연합·한국원자력산업협회 등 유관단체가 참여했다.고준위법은 원자력발전소에서 발생하는 고준위 방사성폐기물의 영구적인 처분을 위한 △처분장 부지선정 절차 및 운영일정 △처분장 유치지역 지원체계 △독립적 행정위원회 설치 △원자력발전소 부지 내 한시 저장시설 설치절차 등을 내용을 담았다. 작년 11월부터 여당과 야당에서 3개 법안을 법안을 발의했지만 아직 산업통상자원중소벤처기업위원회에서 논의하고 있다. 이에 원자력발전소가 위치한 경상북도, 부산광역시, 울산광역시, 전라남도 등 4개 광역시도 단체장과 경북 경주시, 부산 기장군, 전남 영광군, 울산 울주군, 경북 울진군 등 5개 기초시군 단체장과 지방의회에서 신속한 법제정을 국회와 정부에 건의했다.이날 연석회의에 모인 이들도 정부가 고준위 방사성폐기물 처분장 확보에 신속히 나서야 원전지역 주민들이 고준위 방사성폐기물의 영구적 처분이 지연됨에 따른 우려를 덜 수 있고, 탄소중립 에너지원으로서 원자력의 지속가능한 이용이 가능하다고 강조했다. 또 미래세대에게 현 세대의 책임을 전가하는 일을 막을 수 있으므로, 처분장 확보의 첫 단추인 고준위법이 6월 국회에서 만큼은 꼭 통과돼야 한다고 목소리를 높였다.특히 총선을 앞두고 국회가 소모적 논의를 반복해 법안통과의 기회를 놓치게 되면 국가 난제를 풀 절호의 기회를 놓치는 것일 뿐만 아니라 지난 정부에서 두 차례에 걸쳐서 진행된 공론화를 무위로 돌리는 것이라고 우려했다.변상근 기자 sgbyun@etnews.com",0,1,10,0,0,2023,6,14,Wednesday
에너지,2023-06-14,"액화수소 사업, 규제샌드박스 승인 없이도 할 수 있다…내년 전주기 안전제도 구축","정부가 내년까지 액화수소 전주기 안전기준을 만든다. 액화수소 생산과 저장, 운송, 활용 등에 대해 안전기준을 준수하면 누구나 액화수소를 생산하고 활용하도록 제도를 구축한다. 현재 국내는 액화수소 관련 제도화된 안전기준이 없어 기업이 액화수소 사업을 추진하려면 별도의 규제샌드박스 승인을 받아야만 가능했다. 이르면 내년에는 규제샌드박스 승인 없이도 액화수소 사업을 벌일 수 있을 전망이다.산업통상자원부는 14일 인천광역시 SK E&S 액화수소 생산시설 구축 현장에서 수소경제정책관 주재로 액화수소 분야 수소산업 규제혁신 민관협의체와 기업 간담회를 개최하고 이 같이 밝혔다.산업부는 이번 회의에서 ‘수소 안전관리 로드맵 2.0’에 따라 인천 SK E&S 액화수소 생산시설 등 현재 규제샌드박스 실증사업에 적용 중인 액화수소 관련 임시 안전기준 27종을 실증사업 결과를 반영하기로 했다. 내년까지 이를 일반 안전기준으로 만들어 제도에 반영한다. 기업이 규제샌드박스 승인 없이도 액화수소 사업을 하도록 제도를 구축한다.구체적으로 △액화수소 생산·유통·활용을 위한 전주기 안전기준 개발 △액화수소 생산용 액화천연가스(LNG) 냉열 배관 안전기준 개발 △액화수소 운송차량 안전기준 개발 △액화수소 인수기지 안전기준 △신소재 액화수소 운반선 저장탱크(화물창) 안전기준 개발 등 액화수소 관련 10개 규제개선 과제를 추진할 계획이다.변상근 기자 sgbyun@etnews.com",10,0,0,0,0,2023,6,14,Wednesday
